DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
221715311,10/16/2022 12:00:00 AM,07/11/2020 12:00:00 AM,0200,17,Devonshire,1712,2,624,BATTERY - SIMPLE ASSAULT,0416 0913 2000 1813,30,M,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,11700    THUNDERBIRD                  AV,,34.2854,-118.5601
231304505,01/10/2023 12:00:00 AM,12/10/2020 12:00:00 AM,1340,13,Newton,1353,2,354,THEFT OF IDENTITY,0928,28,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,900 E  43RD                         PL,,34.0048,-118.2599
221220098,09/07/2022 12:00:00 AM,01/07/2020 12:00:00 AM,0035,12,77th Street,1241,2,354,THEFT OF IDENTITY,,73,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3300 W  66TH                         ST,,33.9797,-118.3294
231906446,02/28/2023 12:00:00 AM,02/17/2020 12:00:00 AM,1200,19,Mission,1974,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 1258 0553,5,F,H,501,SINGLE FAMILY DWELLING,301,BELT FLAILING INSTRUMENT/CHAIN,AA,Adult Arrest,627,,,,9000    WILLIS                       AV,,34.2337,-118.4553
231305562,02/01/2023 12:00:00 AM,04/01/2020 12:00:00 AM,2300,13,Newton,1303,1,210,ROBBERY,1309 1313 0342 0444 0302 0449 1218 1822,50,X,H,124,BUS STOP,102,HAND GUN,IC,Invest Cont,210,,,,12TH                         ST,SAN PEDRO                    ST,34.0337,-118.2533
230510455,06/28/2023 12:00:00 AM,06/01/2020 12:00:00 AM,0001,05,Harbor,0565,2,354,THEFT OF IDENTITY,0377 0929,36,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,500 W  8TH                          ST,,33.737,-118.2879
231309128,04/13/2023 12:00:00 AM,08/13/2020 12:00:00 AM,1200,13,Newton,1321,2,354,THEFT OF IDENTITY,0100,23,M,O,750,CYBERSPACE,,,IC,Invest Cont,354,,,,300 W  ADAMS                        BL,,34.0289,-118.2686
231106607,03/08/2023 12:00:00 AM,03/01/2020 12:00:00 AM,1200,11,Northeast,1152,2,860,BATTERY WITH SEXUAL CONTACT,1258 2151 1815 0400 0448,10,F,W,720,JUNIOR HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,4200    FOUNTAIN                     AV,,34.0993,-118.2837
220509276,05/18/2022 12:00:00 AM,10/26/2020 12:00:00 AM,0001,05,Harbor,0507,2,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",0930 1822,64,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,653,,,,1400 W  227TH                        ST,,33.8201,-118.3015
221404672,01/11/2022 12:00:00 AM,05/01/2020 12:00:00 AM,1200,14,Pacific,1405,2,354,THEFT OF IDENTITY,1900,54,F,A,116,OTHER/OUTSIDE,,,IC,Invest Cont,354,,,,3100    CHEVIOT VISTA                PL,,34.0309,-118.4147
231506571,03/03/2023 12:00:00 AM,07/15/2020 12:00:00 AM,1700,15,N Hollywood,1532,2,946,OTHER MISCELLANEOUS CRIME,0432 1814 0443,21,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,IC,Invest Cont,946,,,,12300    EMELITA                      ST,,34.1763,-118.4013
231210462,04/19/2023 12:00:00 AM,06/01/2020 12:00:00 AM,0800,12,77th Street,1259,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,0519 1822 0500 0522 0533 1913 1823 0400 1259 1251,14,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,821,,,,800 E  75TH                         ST,,33.9721,-118.2608
240604147,01/05/2024 12:00:00 AM,01/01/2020 12:00:00 AM,1405,06,Hollywood,0646,2,354,THEFT OF IDENTITY,0930 1822 0929 0922,32,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1300    CHEROKEE                     AV,,34.0944,-118.3352
220507155,03/24/2022 12:00:00 AM,12/01/2020 12:00:00 AM,0001,05,Harbor,0563,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0430 0552 0602 0913 1100,26,F,H,103,ALLEY,106,UNKNOWN FIREARM,IC,Invest Cont,230,,,,1000 W  18TH                         ST,,33.7279,-118.299
230212736,06/20/2023 12:00:00 AM,06/19/2020 12:00:00 AM,0800,02,Rampart,0279,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,420,,,,900    GRATTAN                      ST,,34.0499,-118.2725
221315909,11/25/2020 12:00:00 AM,11/17/2020 12:00:00 AM,1005,13,Newton,1322,2,354,THEFT OF IDENTITY,0935,34,F,H,605,AUTOMATED TELLER MACHINE (ATM),,,IC,Invest Cont,354,,,,500 E  22ND                         ST,,34.0268,-118.2619
230413909,10/30/2023 12:00:00 AM,10/30/2020 12:00:00 AM,0830,04,Hollenbeck,0497,2,354,THEFT OF IDENTITY,0100,22,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,3200    GLENN                        AV,,34.0209,-118.21
221304833,01/19/2022 12:00:00 AM,07/01/2020 12:00:00 AM,1520,13,Newton,1325,2,354,THEFT OF IDENTITY,0377,33,M,B,506,ABANDONED BUILDING ABANDONED HOUSE,,,IC,Invest Cont,354,,,,1100 E  28TH                         ST,,34.0168,-118.2558
231411022,05/22/2020 12:00:00 AM,05/22/2020 12:00:00 AM,1140,14,Pacific,1494,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000,22,M,B,212,TRANSPORTATION FACILITY (AIRPORT),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,700    WORLD WAY,,33.9431,-118.401
230409692,06/24/2023 12:00:00 AM,06/24/2020 12:00:00 AM,1620,04,Hollenbeck,0429,2,354,THEFT OF IDENTITY,0929 1822,38,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,3500    COPELAND                     PL,,34.0857,-118.1655
211711508,08/13/2021 12:00:00 AM,11/01/2020 12:00:00 AM,1200,17,Devonshire,1799,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,36,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,8300    GLORIA                       AV,,34.2213,-118.4809
221810933,05/17/2022 12:00:00 AM,05/06/2020 12:00:00 AM,0001,18,Southeast,1832,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,0913 1501,0,X,X,726,POLICE FACILITY,,,AA,Adult Arrest,845,,,,100 W  108TH                        ST,,33.9401,-118.2761
220606971,03/05/2022 12:00:00 AM,07/02/2020 12:00:00 AM,0940,06,Hollywood,0636,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0416 0444 1822 1501,52,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,230,,,,YUCCA                        ST,HIGHLAND                     AV,34.1032,-118.3387
231512931,07/28/2023 12:00:00 AM,10/09/2020 12:00:00 AM,1125,15,N Hollywood,1548,2,354,THEFT OF IDENTITY,0377,29,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,11000    CHANDLER                     BL,,34.1681,-118.3704
231906802,03/09/2023 12:00:00 AM,06/26/2020 12:00:00 AM,1100,19,Mission,1988,1,310,BURGLARY,1605 0329,54,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13600    OTTOMAN                      ST,,34.2283,-118.4286
222005367,01/30/2022 12:00:00 AM,11/01/2020 12:00:00 AM,1250,20,Olympic,2079,2,354,THEFT OF IDENTITY,0100 0929 0923,42,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,2200 W  15TH                         ST,,34.0453,-118.2864
231817789,10/11/2023 12:00:00 AM,01/11/2020 12:00:00 AM,1355,18,Southeast,1841,2,354,THEFT OF IDENTITY,0928 1822,41,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,11100    DENVER                       AV,,33.9347,-118.2848
230707560,03/24/2023 12:00:00 AM,03/20/2020 12:00:00 AM,2030,07,Wilshire,0759,2,662,"BUNCO, GRAND THEFT",0701 0800,43,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,1100 S  NORTON                       AV,,34.0515,-118.3219
231613896,11/09/2023 12:00:00 AM,04/01/2020 12:00:00 AM,1159,16,Foothill,1677,2,354,THEFT OF IDENTITY,1822 0930,33,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,8700    WHEATLAND                    AV,,34.2278,-118.3622
230818547,12/26/2023 12:00:00 AM,10/21/2020 12:00:00 AM,1435,08,West LA,0842,2,354,THEFT OF IDENTITY,0935,0,X,X,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1400    BUTLER                       AV,,34.0484,-118.4544
220608736,04/12/2022 12:00:00 AM,10/22/2020 12:00:00 AM,1200,06,Hollywood,0666,2,649,DOCUMENT FORGERY / STOLEN FELONY,0344 1822 1501 0923,57,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,649,,,,6200    BANNER                       AV,,34.0917,-118.3244
221004913,01/25/2022 12:00:00 AM,09/01/2020 12:00:00 AM,1700,10,West Valley,1067,2,354,THEFT OF IDENTITY,1822 0930,45,F,W,203,OTHER BUSINESS,,,IC,Invest Cont,354,,,,5200    GENESTA                      AV,,34.166,-118.5033
231204446,01/06/2023 12:00:00 AM,01/06/2020 12:00:00 AM,1625,12,77th Street,1241,2,354,THEFT OF IDENTITY,0100 0930 0922,22,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,6400    10TH                         AV,,33.9817,-118.3279
231205201,01/16/2023 12:00:00 AM,07/01/2020 12:00:00 AM,1900,12,77th Street,1252,2,354,THEFT OF IDENTITY,0100 0930 0935 0929 0922 1822,24,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2300 W  FLORENCE                     AV,,33.9746,-118.3188
211313647,08/02/2021 12:00:00 AM,10/22/2020 12:00:00 AM,0800,13,Newton,1391,2,928,THREATENING PHONE CALLS/LETTERS,0359 0421 1814 0602 0913,27,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,928,,,,300 W  70TH                         ST,,33.9765,-118.2789
220509193,05/17/2022 12:00:00 AM,10/01/2020 12:00:00 AM,1200,05,Harbor,0528,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,PACIFIC COAST,MAHAR,33.791,-118.2469
230708191,04/07/2023 12:00:00 AM,08/30/2020 12:00:00 AM,1635,07,Wilshire,0736,2,354,THEFT OF IDENTITY,1822,48,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,300 S  COCHRAN                      AV,,34.0692,-118.3472
221700766,05/11/2022 12:00:00 AM,10/01/2020 12:00:00 AM,0800,17,Devonshire,1721,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0352 0344,37,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,21600    TRIBUNE                      ST,,34.2675,-118.6005
231220613,10/02/2023 12:00:00 AM,07/17/2020 12:00:00 AM,0001,12,77th Street,1207,2,354,THEFT OF IDENTITY,0800 0100 0930 1822,42,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,800 W  50TH                         PL,,33.997,-118.2871
230309403,04/15/2023 12:00:00 AM,09/06/2020 12:00:00 AM,0001,03,Southwest,0363,2,354,THEFT OF IDENTITY,1822 0100 0930 0928,30,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,4000    WEST                         BL,,34.0128,-118.3447
220506019,02/01/2022 12:00:00 AM,02/01/2020 12:00:00 AM,1200,05,Harbor,0507,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0602 0557 0400 0416 1258,12,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,,,,1400 W  227TH                        ST,,33.8201,-118.3015
231107419,03/30/2023 12:00:00 AM,08/08/2020 12:00:00 AM,2346,11,Northeast,1122,2,624,BATTERY - SIMPLE ASSAULT,1278 0400 1310,40,M,H,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,LOS FELIZ                    BL,CRYSTAL SPRINGS              DR,34.117,-118.2717
221204063,12/09/2021 12:00:00 AM,01/20/2020 12:00:00 AM,1725,12,77th Street,1255,2,354,THEFT OF IDENTITY,0928,21,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,7400 S  DENKER                       AV,,33.9728,-118.3046
221225797,12/22/2022 12:00:00 AM,12/22/2020 12:00:00 AM,0220,12,77th Street,1249,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,6900 S  FIGUEROA                     ST,,33.9774,-118.2827
231809755,04/28/2023 12:00:00 AM,03/01/2020 12:00:00 AM,0800,18,Southeast,1824,2,354,THEFT OF IDENTITY,0928 1822,42,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,9400 S  CENTRAL                      AV,,33.9509,-118.2546
220411016,07/18/2022 12:00:00 AM,06/22/2020 12:00:00 AM,1300,04,Hollenbeck,0439,1,310,BURGLARY,0344,68,M,H,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,4800    VALLEY                       BL,,34.0659,-118.1802
230710560,06/08/2023 12:00:00 AM,06/01/2020 12:00:00 AM,0200,07,Wilshire,0752,1,121,"RAPE, FORCIBLE",0448 0527 0305 0340 1268 0416 1822 2004,18,F,B,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,1200    LA CIENEGA                   BL,,34.0555,-118.3762
221505387,02/04/2022 12:00:00 AM,03/01/2020 12:00:00 AM,1200,15,N Hollywood,1569,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0444 0411 0429 0913 0400 0416 2000 1814,39,F,H,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,230,,,,10500    RIVERSIDE                    DR,,34.1522,-118.3593
232005220,01/28/2023 12:00:00 AM,09/01/2020 12:00:00 AM,1620,20,Olympic,2074,2,354,THEFT OF IDENTITY,1822,31,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2000    CAMBRIDGE                    ST,,34.0446,-118.3003
231309161,04/07/2023 12:00:00 AM,01/01/2020 12:00:00 AM,0001,13,Newton,1383,2,354,THEFT OF IDENTITY,0100,45,M,H,750,CYBERSPACE,,,IC,Invest Cont,354,,,,200 W  62ND                         ST,,33.9833,-118.2765
232110125,06/08/2023 12:00:00 AM,04/27/2020 12:00:00 AM,1400,21,Topanga,2175,2,624,BATTERY - SIMPLE ASSAULT,1218 2004 1202 0416 0429 1822,81,M,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,TOPANGA CANYON,VENTURA,34.1732,-118.6152
230306591,02/19/2023 12:00:00 AM,12/05/2020 12:00:00 AM,1040,03,Southwest,0307,2,354,THEFT OF IDENTITY,0100 1822 0917 0929 0930 0928,54,F,K,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2500    WELLINGTON                   RD,,34.0332,-118.3375
221913440,08/20/2022 12:00:00 AM,04/17/2020 12:00:00 AM,0955,19,Mission,1913,2,354,THEFT OF IDENTITY,1202,78,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,15200    COBALT                       ST,,34.3131,-118.4632
210217152,11/02/2021 12:00:00 AM,01/01/2020 12:00:00 AM,1030,02,Rampart,0215,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0602 1251 1258 0913 0500 0522 0551 0360 0400 2021,8,F,F,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,812,860,,,400 N  VENDOME                      ST,,34.0767,-118.2791
211804895,12/09/2020 12:00:00 AM,12/09/2020 12:00:00 AM,1230,18,Southeast,1823,1,210,ROBBERY,0344 1300 0342 0302 0390 0400 1822 1240 1309 0216,53,F,H,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,210,,,,400 E  95TH                         ST,,33.9502,-118.2673
220604806,01/19/2022 12:00:00 AM,03/21/2020 12:00:00 AM,1200,06,Hollywood,0636,2,354,THEFT OF IDENTITY,1822 0930,54,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6400    YUCCA                        ST,,34.1039,-118.3297
221404880,01/20/2022 12:00:00 AM,12/01/2020 12:00:00 AM,1430,14,Pacific,1464,1,480,BIKE - STOLEN,0344,32,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,12600    VILLAGE                      LN,,33.9779,-118.4142
221822433,12/19/2022 12:00:00 AM,11/25/2020 12:00:00 AM,2200,18,Southeast,1822,1,121,"RAPE, FORCIBLE",0913 2002 0531 0444 0416 0510 0419 0516 0527,27,F,H,505,MOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,10300 S  BROADWAY,,33.9428,-118.2781
220218655,10/17/2022 12:00:00 AM,05/08/2020 12:00:00 AM,1000,02,Rampart,0257,2,354,THEFT OF IDENTITY,0923 0100 1822,22,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,500    UNION                        DR,,34.0587,-118.2678
231706742,03/06/2023 12:00:00 AM,01/01/2020 12:00:00 AM,1200,17,Devonshire,1721,2,813,CHILD ANNOYING (17YRS & UNDER),2024 0500 1822 1251 0940 1259,11,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,813,,,,10400    LARWIN                       AV,,34.2589,-118.6137
231809250,04/20/2023 12:00:00 AM,04/20/2020 12:00:00 AM,0915,18,Southeast,1846,2,354,THEFT OF IDENTITY,0930 1822,30,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1400 E  111TH                        PL,,33.934,-118.2498
211105454,02/12/2021 12:00:00 AM,11/29/2020 12:00:00 AM,1200,11,Northeast,1144,2,354,THEFT OF IDENTITY,1822 0100,60,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2400    MORENO                       DR,,34.1047,-118.2687
220605785,02/08/2022 12:00:00 AM,10/16/2020 12:00:00 AM,1820,06,Hollywood,0666,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1501 1822,41,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,1200 N  CAHUENGA                     BL,,34.0925,-118.3288
221604268,01/07/2022 12:00:00 AM,02/19/2020 12:00:00 AM,1300,16,Foothill,1667,2,354,THEFT OF IDENTITY,0377 1822,44,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,9300    SUNLAND PARK                 DR,,34.2397,-118.3661
232006335,01/23/2023 12:00:00 AM,10/09/2020 12:00:00 AM,1551,20,Olympic,2049,2,354,THEFT OF IDENTITY,0100 0344 0922 0923 0924 0925 0929 0930 1822,38,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2700    JAMES M WOOD                 BL,,34.0559,-118.2868
221912723,08/02/2022 12:00:00 AM,11/01/2020 12:00:00 AM,1100,19,Mission,1972,2,649,DOCUMENT FORGERY / STOLEN FELONY,0923,56,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,649,,,,8900    BURNET                       AV,,34.2319,-118.4633
221218237,08/23/2022 12:00:00 AM,08/23/2020 12:00:00 AM,1600,12,77th Street,1203,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1251 1258 1203 0913 0500 0522 0551,8,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,812,860,,,1600 W  45TH                         ST,,34.0028,-118.3068
222008928,04/21/2022 12:00:00 AM,07/01/2020 12:00:00 AM,1200,20,Olympic,2023,2,354,THEFT OF IDENTITY,1822,62,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,400 S  KINGSLEY                     DR,,34.0672,-118.3028
221304490,01/11/2022 12:00:00 AM,10/01/2020 12:00:00 AM,2000,13,Newton,1385,2,354,THEFT OF IDENTITY,0100,29,F,B,701,HOSPITAL,,,IC,Invest Cont,354,,,,300 E  59TH                         PL,,33.9861,-118.2696
221314362,07/11/2022 12:00:00 AM,04/07/2020 12:00:00 AM,0001,13,Newton,1307,2,354,THEFT OF IDENTITY,0800 0100 0930,53,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1600 E  OLYMPIC                      BL,,34.0349,-118.2436
230305615,02/01/2023 12:00:00 AM,01/25/2020 12:00:00 AM,0001,03,Southwest,0355,1,121,"RAPE, FORCIBLE",1821 1241 0913 2000 0527 2034 0512,33,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,3600    CIMARRON                     ST,,34.0228,-118.3156
220817021,11/18/2022 12:00:00 AM,11/17/2020 12:00:00 AM,2330,08,West LA,0839,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421,32,M,H,203,OTHER BUSINESS,511,VERBAL THREAT,IC,Invest Cont,930,,,,2000    AVENUE OF THE STARS,,34.0587,-118.4158
230220152,10/25/2023 12:00:00 AM,01/25/2020 12:00:00 AM,1845,02,Rampart,0295,2,354,THEFT OF IDENTITY,0100,34,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1300 S  BURLINGTON                   AV,,34.0456,-118.2789
220206045,02/17/2022 12:00:00 AM,11/19/2020 12:00:00 AM,0900,02,Rampart,0299,2,354,THEFT OF IDENTITY,0100 1822,38,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1000 W  18TH                         ST,,34.0387,-118.2786
230710295,05/31/2023 12:00:00 AM,01/01/2020 12:00:00 AM,1200,07,Wilshire,0753,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",2000 1814 1906,29,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,956,,,,1000 S  ORANGE GROVE                 AV,,34.0578,-118.3628
222104573,01/18/2022 12:00:00 AM,08/07/2020 12:00:00 AM,1155,21,Topanga,2169,2,354,THEFT OF IDENTITY,0922 1822,38,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6200    PENFIELD                     AV,,34.1818,-118.5676
221605629,02/21/2022 12:00:00 AM,10/31/2020 12:00:00 AM,2000,16,Foothill,1601,1,121,"RAPE, FORCIBLE",0558 0913 1258 0527,11,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,,,12800    PAXTON                       ST,,34.2865,-118.4161
221907310,03/21/2022 12:00:00 AM,03/19/2020 12:00:00 AM,1510,19,Mission,1984,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,1402 0554 1258 0515 0913 1817 2024,7,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,815,998,,,8600    WILLIS                       AV,,34.2266,-118.4553
221605942,03/02/2022 12:00:00 AM,08/27/2020 12:00:00 AM,0800,16,Foothill,1613,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0533 1814 0522 0527 1259 0913,14,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,810,,,,12600    PIERCE                       ST,,34.2758,-118.4052
220221083,12/02/2022 12:00:00 AM,11/28/2020 12:00:00 AM,1600,02,Rampart,0269,1,121,"RAPE, FORCIBLE",1262 0913 1206 0500 0527,19,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,700 S  BIXEL                        ST,,34.0509,-118.2642
210805061,12/24/2020 12:00:00 AM,12/23/2020 12:00:00 AM,1200,08,West LA,0823,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1822 1202 0385,62,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,331,,,,15300    DE PAUW                      ST,,34.039,-118.5262
221418972,11/15/2022 12:00:00 AM,11/15/2020 12:00:00 AM,1200,14,Pacific,1414,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 1813 0552,28,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,600    INDIANA                      AV,,33.9962,-118.4694
220116036,06/17/2022 12:00:00 AM,03/23/2020 12:00:00 AM,1200,01,Central,0135,2,354,THEFT OF IDENTITY,0927 1822 1414,48,M,B,112,"BUS, SCHOOL, CHURCH",,,IC,Invest Cont,354,,,,100 E  3RD                          ST,,34.0495,-118.2459
221916942,11/15/2022 12:00:00 AM,04/01/2020 12:00:00 AM,0005,19,Mission,1904,1,820,ORAL COPULATION,1258 0554 0913 1817 0421 2024 0507,8,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,820,,,14000    LAKESIDE                     ST,,34.321,-118.4381
210304538,12/21/2020 12:00:00 AM,01/01/2020 12:00:00 AM,1200,03,Southwest,0363,1,820,ORAL COPULATION,1258 1251 0913 0555 0512 0550 0510,6,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JO,Juv Other,812,820,,,4100    MARLTON                      AV,,34.0102,-118.3404
